,Joke,label
440,My family think I spend too much time doing dot-to-dot puzzles but it's okay..I know where to draw the line.,1
441,I had to quit my job at the shoe recycling factory. It was sole destroying.,1
442,My ex-wife hated my obsession with horoscopes. It taurus apart.,1
443,Last night I punched my mates lights out..and got electrocuted.,1
444,My grandfather died recently He spent his final years as a regular user of facebook..We won't see the likes of him again.,1
445,I bought an answering machine today but I think it's broken.I've asked it loads of questions but nothing's happening.,1
446,I've made loads of money selling my version of Polo that don't have a hole in the middle.I've made an absolute mint.,1
447,"A boat builder is showing his son one of his forests. He turns to him and says ""Son one day all this will be oars""",1
448,Jokes about German sausage are the wurst.,1
449,I've just been spending some time at my wifes grave..She still thinks I'm digging a garden pond.,1
450,I just saw a sign in a shop'Mosquito nets £10'. It turns out he won it on a scratchcard.,1
451,My wife and I are having a competition to see who can steal the most dog related stuff from our local petshop..I've just taken the lead.,1
452,I used to be a wrestler I would get a guy in a head lock and write my name on their forehead..It was my signature move.,1
453,This annoying guy on the bus wouldn't stop asking questions about how the journey would end. So I told him where to get off.,1
454,I've just saved a ton of cash on the latest iPhone. I didn't buy one.,1
455,My wife just said I was ignorant..Nonsense! Why? I don't even know the meaning of the word!,1
456,I tried sniffing coke once..and got an ice cube stuck up my nose.,1
457,I just ate some mustard and had the strangest feeling that I had eaten it before. Dijon vu..,1
458,There was an earthquake near the Galaxy chocolate factory this morning..It sent ripples through the whole building.,1
459,There are two things that always make me jump..My legs.,1
460,I used to live in a normal house.. but then steps were taken to make it into a bungalow.,1
461,I just bought a TV remote control with three buttons. I was surprised they let me pay with buttons.,1
462,6:30 is the best time on a face clock..Hands down!,1
463,I just love helium..I can't speak highly enough about it!,1
464,My mate keeps boasting that he owns a 3 foot pack of cards. Big deal.,1
465,I just spent half hour grilling some chicken..but it still wouldn't tell me why it crossed the road!,1
466,I hate it when people mix their metaphors I mean come on people! It's not rocket surgery!,1
467,"Two cows in a field one says""What do you think of mad cow disease?""The other cow replies ""Won't affect me I'm a helicopter!""",1
468,Sticks and stones may break my bones..I should probably drink more milk.,1
469,I'd love to be a juggler. But I haven't got the balls.,1
470,What happens if you get scared half to death twice?,1
471,I've trained my dog to bring me a glass of red wine. It's a Bordeaux collie.,1
472,If corn oil is made from corn.. and vegetable oil is made from vegetables.. what is baby oil made from?,1
473,My wife is such a looker..She's brilliant at hide and seek!,1
474,The woman next door keeps flashing me from her upstairs bedroom window.I've no idea how she got the car up there though.,1
475,I don't believe in spanking my children. I find that waving a gun around works just as well..,1
476,Drilling for oil is boring.,1
477,I can see five years into the future. I have 2020 vision.,1
478,Why don't owls go on dates when it's raining? Because it's too wet to woo.,1
479,My wife said that I only ever want sex with her when I'm drunk.That's not true!.. I usually want a kebab as well.,1
480,I used to be a bodybuilder..or 'The Dr Frankenstein Grave Robber' as the press preferred to call me.,1
481,Why do people always say that nothing rhymes with orange? When it doesn't!,1
482,I really need to finish my essay on the wind..At the moment it's little more than a draft.,1
483,I just bought my wife a length of rope with a bucket on the end. I'm sure it'll go down well.,1
484,Ever since I started trying to relive my youth at childrens playgrounds..My social life has been on the slide.,1
485,As I sat watching my dad draw his final breath I realised..We make a crap pictionary team.,1
486,ApproverypriateSorry - that was very in appropriate.,1
487,Standing in the paint aisle at the DIY centre always brings a tear to my eye. I can't help but get emulsional.,1
488,I've been asked out by a number of hot women in my time. 0 is a number right?..,1
489,Some annoying guy in the pub was shouting that he couldn't understand how to get outside. Needless to say they showed him the door!,1
490,The local kids are all scared of the custard and jelly covered house at the end of our street. I've no idea why it's obviously desserted.,1
491,Relationships are a lot like algebra.Have you ever looked at your X and wondered Y?,1
492,I'm great at multitasking. I can waste time be unproductive and procrastinate all at once.,1
493,I have ten arms eight legs and 22 feet. what am I? A liar.,1
494,Did you hear about the two bed bugs who met in the mattress? They got married in the spring.,1
495,I buy a different brand of cling flim each time I go shopping.Just to keep things fresh.,1
496,What are the advantages of living in Switzerland? Well the flag is a big plus.,1
497,Not bragging but guess who got a record deal today?..3 cds for £1.. Bargain!,1
498,Always remember that you are unique..Just like everyone else.,1
499,I just saw a great documentary about how ships are kept together. It was riveting!,1
500,I just gave my girlfriend a ring and proposed....that we break up. Then I put the phone down on her.,1
501,Time flies when you're throwing watches.,1
502,"A duck goes into a shop and asks for a tube of ChapStick. The Cashier says ""That'll be £1.50 please.The Duck says ""Just put it on my bill""",1
503,I haven't slept for three days Because that would be too long.,1
504,Why do all these people with laser hair want to get it removed?,1
505,When my mate gave me a leaflet about anger management..I lost it.,1
506,Frozen sculptures are okay..Icy pose.,1
507,I didn't do too well in the pub quiz the other night..I know nothing about pubs.,1
508,Keep the dream alive.. Hit the snooze button.,1
509,I just got hit by a rental car. It Hertz.,1
510,My grandfathers funeral has cost us over £14000 so far..I knew it was a bad idea to bury him in a rented suit.,1
511,Did you hear about the poker player who lost his arm and got a prosthetic replacement? He's finding it hard to deal with.,1
512,What's the definition of a microwave? A flea saying goodbye.,1
513,I slept right through the alarm this morning. Good thing it was only a small fire.,1
514,"Me: ""Doctor! Doctor! I feel like a pack of cards!"" Dr: ""Sit down and I'll deal with you later""",1
515,I just got back from my mates funeral He was killed by a tennis ball. It was a cracking service.,1
516,How do you stop a dog from barking in the back seat of a car? Put it in the front seat.,1
517,What is the same size and shape as an elephant yet weighs nothing? An elephants shadow.,1
518,What do you call a woodpecker with no beak? A headbanger.,1
519,Did you hear about the burger van that crashed into the casino? There were chips everywhere.,1
520,In a fight I can beat anybody with one hand.. The guys with two hands are always more difficult though.,1
521,I hated my job as an origami teacher..Too much paperwork.,1
522,"A number 12 walks into a bar The barman says ""Sorry but we can't serve you you're clearly under 18""",1
523,Why can't a leopard play hide and seek? Because he's always spotted.,1
524,Why are there so many Smiths in the phone book? Cos they all have phones.,1
525,When we were kids we couldn't afford toys holidays or even school uniforms..So our parents paid for them.,1
526,"I asked my gym instructor if he could teach me to do the splits.He said ""How flexible are you?"". I said ""I can't make Tuesdays"".",1
527,Which month has 28 days in it? All of them.,1
528,Why are four legged animals bad dancers? Cos they have two left feet.,1
529,Today is an incredible day for mankind.. for today I will rewrite history. history.,1
530,Why couldn't the pirate play cards? Because he was sitting on the deck.,1
531,My new job as a taxidermist is pretty boring.. All I do is sit around and stuff.,1
532,People always say that tattoos are a great way of preserving precious memories. In case you forget that anchor.. or your Mothers name.,1
533,What do Rhinoceroses have that no other animal on earth has? Baby Rhinoceroses.,1
534,Why can't the human ear detect a dog's whistle? Because dogs can't whistle.,1
535,I asked God for a bike but then I realised God doesn't work that way..So I stole a bike and asked for forgiveness.,1
